21	3	782	2
0	226.0	190.0	2666	1043	0.30
1	33.0	366.0	28	42	0	14	0.35
2	15.0	439.0	38	57	0	19	0.14
3	226.0	161.0	110	165	0	55	0.17
4	316.0	407.0	198	297	0	99	0.36
5	347.0	477.0	158	237	0	79	0.25
6	227.0	237.0	69	138	0	69	0.48
7	364.0	7.0	21	42	0	21	0.33
8	164.0	341.0	11	22	0	11	0.33
9	277.0	270.0	33	66	0	33	0.38
10	377.0	138.0	84	168	0	84	0.37
11	249.0	297.0	92	184	0	92	0.26
12	92.0	144.0	62	93	0	31	0.35
13	165.0	409.0	168	252	0	84	0.38
14	365.0	0.0	88	132	0	44	0.13
15	476.0	115.0	74	111	0	37	0.34
16	92.0	202.0	77	154	0	77	0.27
17	105.0	278.0	84	126	0	42	0.16
18	46.0	253.0	76	152	0	76	0.37
19	45.0	158.0	120	180	0	60	0.23
20	162.0	384.0	32	48	0	16	0.24
