26	3	413	5
0	377.0	115.0	3343	1379	0.30
1	249.0	202.0	13	26	0	13	0.35
2	92.0	278.0	77	154	0	77	0.14
3	165.0	253.0	69	138	0	69	0.17
4	365.0	158.0	72	144	0	72	0.36
5	476.0	384.0	97	194	0	97	0.25
6	92.0	182.0	19	38	0	19	0.48
7	105.0	295.0	192	288	0	96	0.33
8	46.0	362.0	36	54	0	18	0.33
9	45.0	254.0	166	249	0	83	0.38
10	162.0	494.0	108	162	0	54	0.37
11	190.0	385.0	85	170	0	85	0.26
12	366.0	331.0	54	81	0	27	0.35
13	439.0	63.0	32	64	0	32	0.38
14	161.0	10.0	72	108	0	36	0.13
15	407.0	132.0	128	192	0	64	0.34
16	477.0	411.0	83	166	0	83	0.27
17	237.0	459.0	54	108	0	54	0.16
18	7.0	120.0	15	30	0	15	0.37
19	341.0	415.0	35	70	0	35	0.23
20	270.0	193.0	116	174	0	58	0.24
21	138.0	153.0	54	81	0	27	0.39
22	297.0	373.0	78	156	0	78	0.41
23	144.0	179.0	162	243	0	81	0.34
24	409.0	372.0	65	130	0	65	0.47
25	0.0	283.0	82	123	0	41	0.32
