51	6	1662	2
0	488.0	490.0	5236	2217	0.03
1	133.0	269.0	63	126	0	63	0.03
2	148.0	170.0	116	174	0	58	0.03
3	366.0	68.0	50	75	0	25	0.04
4	96.0	50.0	73	146	0	73	0.03
5	322.0	365.0	114	171	0	57	0.03
6	377.0	122.0	44	66	0	22	0.04
7	439.0	413.0	42	63	0	21	0.02
8	214.0	57.0	56	84	0	28	0.02
9	431.0	72.0	44	88	0	44	0.04
10	183.0	130.0	58	116	0	58	0.04
11	129.0	135.0	32	64	0	32	0.03
12	493.0	66.0	30	45	0	15	0.03
13	181.0	59.0	114	171	0	57	0.04
14	390.0	180.0	80	120	0	40	0.02
15	10.0	399.0	57	114	0	57	0.03
16	88.0	412.0	89	178	0	89	0.04
17	217.0	247.0	198	297	0	99	0.03
18	139.0	425.0	30	45	0	15	0.04
19	483.0	186.0	29	58	0	29	0.02
20	119.0	487.0	32	48	0	16	0.03
21	71.0	342.0	20	40	0	20	0.05
22	75.0	113.0	47	94	0	47	0.01
23	392.0	122.0	60	120	0	60	0.03
24	15.0	404.0	96	192	0	96	0.04
25	96.0	326.0	39	78	0	39	0.02
26	235.0	212.0	34	68	0	34	0.02
27	201.0	480.0	56	84	0	28	0.02
28	479.0	92.0	112	168	0	56	0.02
29	82.0	357.0	22	44	0	22	0.01
30	13.0	266.0	12	24	0	12	0.04
31	253.0	65.0	23	46	0	23	0.05
32	432.0	109.0	31	62	0	31	0.05
33	9.0	183.0	71	142	0	71	0.04
34	489.0	356.0	33	66	0	33	0.05
35	401.0	5.0	50	75	0	25	0.02
36	487.0	434.0	56	112	0	56	0.03
37	323.0	350.0	52	78	0	26	0.03
38	104.0	238.0	46	92	0	46	0.02
39	216.0	15.0	114	171	0	57	0.02
40	245.0	202.0	58	87	0	29	0.04
41	426.0	233.0	92	184	0	92	0.03
42	332.0	489.0	93	186	0	93	0.04
43	350.0	54.0	35	70	0	35	0.02
44	172.0	309.0	98	147	0	49	0.01
45	95.0	73.0	74	111	0	37	0.04
46	85.0	487.0	14	28	0	14	0.03
47	40.0	59.0	32	48	0	16	0.04
48	61.0	88.0	88	176	0	88	0.04
49	443.0	485.0	52	78	0	26	0.05
50	41.0	176.0	58	116	0	58	0.02
