16	6	453	3
0	436.0	90.0	2390	907	0.03
1	211.0	46.0	78	156	0	78	0.05
2	41.0	497.0	196	294	0	98	0.04
3	423.0	165.0	44	88	0	44	0.04
4	489.0	66.0	130	195	0	65	0.05
5	346.0	123.0	190	285	0	95	0.03
6	365.0	388.0	22	33	0	11	0.03
7	480.0	497.0	114	171	0	57	0.02
8	205.0	297.0	38	76	0	38	0.03
9	238.0	464.0	94	141	0	47	0.01
10	339.0	138.0	180	270	0	90	0.03
11	300.0	408.0	188	282	0	94	0.03
12	272.0	69.0	30	60	0	30	0.05
13	90.0	67.0	55	110	0	55	0.01
14	474.0	244.0	86	172	0	86	0.03
15	270.0	285.0	38	57	0	19	0.05
