16	6	217	5
0	61.0	317.0	1631	724	0.03
1	186.0	410.0	34	68	0	34	0.03
2	402.0	162.0	97	194	0	97	0.04
3	205.0	443.0	36	72	0	36	0.05
4	315.0	444.0	84	126	0	42	0.04
5	410.0	372.0	93	186	0	93	0.05
6	275.0	481.0	13	26	0	13	0.02
7	133.0	162.0	56	84	0	28	0.05
8	175.0	162.0	86	172	0	86	0.05
9	63.0	441.0	72	144	0	72	0.04
10	66.0	230.0	106	159	0	53	0.02
11	333.0	14.0	60	90	0	30	0.05
12	287.0	116.0	28	42	0	14	0.03
13	317.0	113.0	55	110	0	55	0.04
14	290.0	407.0	32	48	0	16	0.04
15	117.0	475.0	55	110	0	55	0.03
