201	6	8588	2
0	295.0	335.0	28904	11451	0.30
1	46.0	308.0	132	198	0	66	0.23
2	193.0	96.0	148	222	0	74	0.32
3	401.0	145.0	152	228	0	76	0.33
4	79.0	102.0	126	189	0	63	0.23
5	359.0	22.0	93	186	0	93	0.18
6	430.0	444.0	28	56	0	28	0.29
7	50.0	498.0	81	162	0	81	0.42
8	46.0	32.0	54	108	0	54	0.42
9	18.0	473.0	164	246	0	82	0.24
10	104.0	308.0	88	132	0	44	0.43
11	379.0	57.0	90	180	0	90	0.18
12	103.0	391.0	48	96	0	48	0.22
13	276.0	3.0	54	81	0	27	0.24
14	353.0	163.0	81	162	0	81	0.31
15	301.0	180.0	75	150	0	75	0.22
16	118.0	347.0	19	38	0	19	0.38
17	485.0	305.0	81	162	0	81	0.13
18	253.0	386.0	63	126	0	63	0.43
19	389.0	222.0	180	270	0	90	0.37
20	285.0	171.0	64	128	0	64	0.17
21	99.0	118.0	50	75	0	25	0.45
22	232.0	158.0	192	288	0	96	0.46
23	251.0	265.0	77	154	0	77	0.22
24	429.0	457.0	132	198	0	66	0.28
25	168.0	114.0	42	63	0	21	0.21
26	478.0	147.0	160	240	0	80	0.47
27	388.0	160.0	144	216	0	72	0.32
28	405.0	182.0	41	82	0	41	0.16
29	155.0	153.0	192	288	0	96	0.10
30	287.0	17.0	160	240	0	80	0.14
31	434.0	436.0	87	174	0	87	0.35
32	211.0	334.0	21	42	0	21	0.35
33	8.0	252.0	158	237	0	79	0.29
34	280.0	337.0	168	252	0	84	0.24
35	146.0	58.0	88	176	0	88	0.21
36	387.0	241.0	29	58	0	29	0.23
37	448.0	487.0	79	158	0	79	0.33
38	380.0	197.0	48	96	0	48	0.46
39	194.0	340.0	158	237	0	79	0.36
40	396.0	159.0	17	34	0	17	0.29
41	181.0	453.0	88	132	0	44	0.43
42	177.0	77.0	91	182	0	91	0.19
43	112.0	207.0	156	234	0	78	0.31
44	366.0	364.0	35	70	0	35	0.31
45	441.0	296.0	166	249	0	83	0.39
46	256.0	226.0	34	51	0	17	0.23
47	70.0	106.0	66	132	0	66	0.44
48	38.0	277.0	63	126	0	63	0.39
49	129.0	205.0	94	188	0	94	0.25
50	264.0	218.0	35	70	0	35	0.37
51	270.0	50.0	152	228	0	76	0.41
52	284.0	482.0	98	196	0	98	0.25
53	190.0	93.0	85	170	0	85	0.40
54	371.0	112.0	55	110	0	55	0.34
55	295.0	307.0	198	297	0	99	0.37
56	257.0	284.0	92	138	0	46	0.45
57	121.0	84.0	39	78	0	39	0.49
58	65.0	372.0	10	20	0	10	0.14
59	489.0	185.0	51	102	0	51	0.34
60	222.0	492.0	19	38	0	19	0.12
61	303.0	113.0	164	246	0	82	0.12
62	474.0	459.0	150	225	0	75	0.17
63	259.0	354.0	34	51	0	17	0.18
64	318.0	229.0	44	88	0	44	0.45
65	327.0	331.0	66	132	0	66	0.48
66	82.0	203.0	40	80	0	40	0.36
67	47.0	105.0	196	294	0	98	0.46
68	68.0	108.0	72	108	0	36	0.29
69	234.0	400.0	192	288	0	96	0.39
70	30.0	430.0	45	90	0	45	0.10
71	379.0	336.0	156	234	0	78	0.44
72	496.0	131.0	92	138	0	46	0.41
73	159.0	455.0	174	261	0	87	0.16
74	412.0	311.0	78	117	0	39	0.22
75	437.0	68.0	142	213	0	71	0.36
76	376.0	386.0	168	252	0	84	0.26
77	181.0	449.0	10	20	0	10	0.30
78	118.0	127.0	72	108	0	36	0.35
79	366.0	148.0	106	159	0	53	0.38
80	148.0	152.0	73	146	0	73	0.21
81	401.0	29.0	190	285	0	95	0.20
82	471.0	156.0	196	294	0	98	0.16
83	347.0	96.0	12	24	0	12	0.45
84	170.0	8.0	54	108	0	54	0.37
85	250.0	119.0	27	54	0	27	0.22
86	298.0	96.0	188	282	0	94	0.24
87	345.0	454.0	76	152	0	76	0.20
88	499.0	307.0	36	54	0	18	0.50
89	246.0	380.0	81	162	0	81	0.45
90	359.0	371.0	90	135	0	45	0.23
