101	6	2011	4
0	114.0	2.0	13411	5365	0.30
1	132.0	193.0	68	136	0	68	0.46
2	38.0	446.0	66	99	0	33	0.23
3	179.0	310.0	54	108	0	54	0.31
4	122.0	63.0	76	152	0	76	0.49
5	433.0	495.0	90	180	0	90	0.16
6	103.0	23.0	120	180	0	60	0.43
7	420.0	377.0	30	60	0	30	0.39
8	301.0	283.0	66	99	0	33	0.40
9	296.0	117.0	59	118	0	59	0.13
10	201.0	139.0	62	93	0	31	0.10
11	392.0	389.0	38	76	0	38	0.17
12	77.0	89.0	31	62	0	31	0.44
13	469.0	291.0	65	130	0	65	0.13
14	21.0	350.0	96	144	0	48	0.18
15	196.0	59.0	166	249	0	83	0.41
16	251.0	306.0	26	39	0	13	0.21
17	72.0	397.0	140	210	0	70	0.28
18	80.0	205.0	96	144	0	48	0.10
19	249.0	169.0	27	54	0	27	0.10
20	399.0	480.0	81	162	0	81	0.12
21	455.0	59.0	11	22	0	11	0.18
22	402.0	356.0	48	72	0	24	0.24
23	168.0	322.0	22	33	0	11	0.43
24	30.0	143.0	152	228	0	76	0.41
25	461.0	42.0	69	138	0	69	0.35
26	486.0	425.0	88	176	0	88	0.31
27	499.0	265.0	176	264	0	88	0.19
28	476.0	106.0	50	100	0	50	0.48
29	200.0	290.0	29	58	0	29	0.13
30	318.0	405.0	58	116	0	58	0.35
31	175.0	276.0	18	36	0	18	0.39
32	10.0	134.0	86	129	0	43	0.40
33	180.0	378.0	78	156	0	78	0.44
34	465.0	347.0	68	136	0	68	0.17
35	380.0	92.0	88	132	0	44	0.38
36	471.0	117.0	122	183	0	61	0.48
37	439.0	153.0	40	80	0	40	0.25
38	445.0	287.0	156	234	0	78	0.28
39	191.0	418.0	25	50	0	25	0.47
40	25.0	358.0	22	44	0	22	0.43
41	199.0	123.0	41	82	0	41	0.48
42	454.0	342.0	92	138	0	46	0.24
43	345.0	320.0	72	108	0	36	0.18
44	473.0	204.0	34	51	0	17	0.14
45	108.0	146.0	172	258	0	86	0.24
46	414.0	313.0	102	153	0	51	0.46
47	490.0	14.0	60	120	0	60	0.13
48	17.0	340.0	25	50	0	25	0.25
49	26.0	54.0	62	93	0	31	0.17
50	200.0	169.0	94	141	0	47	0.50
51	320.0	95.0	70	105	0	35	0.37
52	75.0	11.0	100	150	0	50	0.21
53	31.0	102.0	58	116	0	58	0.30
54	474.0	314.0	36	54	0	18	0.32
55	416.0	251.0	102	153	0	51	0.50
56	157.0	184.0	80	160	0	80	0.18
57	92.0	377.0	88	176	0	88	0.44
58	267.0	448.0	70	140	0	70	0.32
59	361.0	226.0	134	201	0	67	0.35
60	336.0	289.0	144	216	0	72	0.21
61	452.0	384.0	19	38	0	19	0.21
62	420.0	35.0	83	166	0	83	0.49
63	387.0	498.0	186	279	0	93	0.16
64	415.0	102.0	99	198	0	99	0.18
65	406.0	401.0	122	183	0	61	0.36
66	431.0	319.0	166	249	0	83	0.49
67	164.0	320.0	166	249	0	83	0.28
68	64.0	172.0	84	126	0	42	0.45
69	426.0	13.0	120	180	0	60	0.27
70	195.0	162.0	96	192	0	96	0.12
71	76.0	322.0	184	276	0	92	0.12
72	265.0	208.0	190	285	0	95	0.35
73	21.0	234.0	32	64	0	32	0.43
74	305.0	99.0	112	168	0	56	0.41
75	15.0	472.0	25	50	0	25	0.45
76	173.0	51.0	47	94	0	47	0.28
77	464.0	245.0	92	138	0	46	0.10
78	319.0	370.0	80	160	0	80	0.38
79	339.0	385.0	166	249	0	83	0.18
80	254.0	115.0	68	136	0	68	0.37
81	497.0	135.0	48	72	0	24	0.31
82	321.0	127.0	26	39	0	13	0.48
83	91.0	370.0	10	20	0	10	0.22
84	93.0	397.0	124	186	0	62	0.14
85	444.0	392.0	46	69	0	23	0.41
86	30.0	99.0	198	297	0	99	0.17
87	306.0	489.0	95	190	0	95	0.31
88	350.0	400.0	76	114	0	38	0.49
89	231.0	92.0	90	180	0	90	0.23
90	138.0	190.0	46	92	0	46	0.50
91	215.0	43.0	26	52	0	26	0.25
92	7.0	54.0	85	170	0	85	0.12
93	49.0	5.0	37	74	0	37	0.42
94	82.0	320.0	156	234	0	78	0.29
95	41.0	191.0	24	48	0	24	0.40
96	380.0	474.0	198	297	0	99	0.39
97	343.0	73.0	35	70	0	35	0.30
98	387.0	305.0	53	106	0	53	0.16
99	88.0	271.0	11	22	0	11	0.47
100	85.0	279.0	26	52	0	26	0.20
